#,Date,Time,Stage,Area,Duration
8072,2023-02-25,0:00,Stage 6,Area 11,120
8073,2023-02-25,0:00,Stage 6,Area 12,120
8074,2023-02-25,2:00,Stage 6,Area 5,120
8075,2023-02-25,2:00,Stage 6,Area 8,120
8076,2023-02-25,2:00,Stage 6,Area 13,120
8077,2023-02-25,2:00,Stage 6,Area 16,120
8078,2023-02-25,2:00,Stage 6,Area 4,120
8079,2023-02-25,2:00,Stage 6,Area 12,120
8080,2023-02-25,4:00,Stage 6,Area 5,120
8081,2023-02-25,4:00,Stage 6,Area 6,120
8082,2023-02-25,4:00,Stage 6,Area 13,120
8083,2023-02-25,4:00,Stage 6,Area 14,120
8084,2023-02-25,4:00,Stage 6,Area 1,120
8085,2023-02-25,4:00,Stage 6,Area 9,120
8086,2023-02-25,6:00,Stage 6,Area 6,120
8087,2023-02-25,6:00,Stage 6,Area 7,120
8088,2023-02-25,6:00,Stage 6,Area 14,120
8089,2023-02-25,6:00,Stage 6,Area 15,120
8090,2023-02-25,6:00,Stage 6,Area 2,120
